country,barcode,product_name,brand,sugar_content_per_100g
france,0011152216805,Strawberry flavor ramune soft drink,Jfc International Inc.,9.5
france,5010251509158,Diet Ginger Ale,Morrisons,0.0
france,4100060028382,Durstlöscher,Weser Gold / riha,10.0
france,0070847015260,"Energy shake, chocolate",Monster,3.75
france,3256225718894,Soda saveur Mojito,U,7.7
france,3256225541775,Cola zéro,U,0.0
france,3257980698223,Limonade,Cora,7.0
france,3257980698209,Soda Orange,Cora,8.9
france,3770002975114,Limedrink,Limedrink,0.0
france,3439495406573,Limonade,Gilbert,7.0
france,4060800133601,7 up free,Seven-Up,0.0
france,42407836,Community Cola,Schmeck,0.0
france,3700703700357,Goyave Summer Edition,Dada,3.6
france,3174780006235,Sprite,Sprite,6.6
france,3222471090022,Cola,Casino,9.5
france,3222472708230,Limonade light arôme naturel de citron,Casino,0.0
france,3222472943556,Cola,Casino,7.1
france,3222473589647,Ginger energy,Ginseng Energy,11.0
france,3222475058097,Thé glacé pétillant Casino,Casino,8.0
france,3222475894268,Taurine drink,Casino,9.4
france,3228886000076,Lipton Liptonic l'original pétillant 33 cl,LIPTON,7.9
france,3245411901547,Fresh Tonic,Carrefour,5.0
france,3248710510106,Hamoud Boualem,Hamoud Boualem,10.0
france,3249290005136,Limonade,L’Abeille de Cholet,8.0
france,3249290003231,pulpé orange,Stand up,5.0
france,3249290043602,Open tonic,,6.0
france,3249760029686,Orangina Light,Orangina,1.2
france,3250390547235,Diabolo Menthe,Netto,7.8
france,3250390759102,Limonade,Netto,7.4
france,3250390547174,Diabolo grenadine,Netto,9.0
france,3250390562122,Lemon Lime,Look,10.5
france,3250390578994,Cola,Look,8.5
france,3250392215453,Fruitée saveur orange,Netto,6.4
france,3250392215590,Orange pulpée,Netto,10.10000038147
france,3250392193157,Lemon Lime Zéro sans sucres,Look,0.5
france,3254380000984,Citron Boisson rafraîchissante gazeuse aromatisée citron,Roc,9.0
france,3254381026907,Cola,Sans marque,9.5
france,3256220659062,Cola zéro ,U,0.0
france,3256223010211,Limonade,U,6.0
france,3256223010280,Tonic,U,5.4
france,3256223023150,Cola standard classic,U,7.4
france,3256223669037,Soda saveur orange,U,6.0
france,3256223669051,Soda saveur agrumes,U,6.5
france,3256223010266,Orangeade pulpée,U,7.0
france,3256223022399,Cola Classic U,U,7.4
france,4005906002758,Bio-Apfelschorle,Adelholzener,5.3
france,5449000005991,Fanta,Fanta,7.8
france,27004258,Limonade grenadine,River,9.9
france,8002270976636,Sanpellegrino aranciata rossa,San Pellegrino,8.7
france,3760198300555,LIMOBASILIC,Biercors,8.0
france,6194007892455,,Raoua,14.2
france,5410188033519,7Up,7Up,7.3
france,8424240003874,Kuyx Light - Ananas,La Flor De Yebenes,0.0
france,4060800104045,Pepsi Max,PepsiCo,0.0
france,5449000036957,Poms,,63.0
france,5449000227966,Sprite,Sprite,0.0
france,0051933344471,Diet cola,,0.0
france,3770000164305,Soda Leona,,6.7
france,0012000034015,"Iced tea + lemonade half & half, iced tea + lemonade",,4.51
france,5449000266569,Fanta sans sucre,Fanta,0.3
france,3502110010483,"Pepsi 5 x 1,5 L + 1 offerte",Pepsi,4.6
france,3770013672002,Limonade,,7.2
france,14307706,Limonade,Biocoop,8.1
france,20028367,Freeway Cola Light,,0.0
france,0079581995265,"Grapeberry lemonade, grapeberry",,11.39
france,56354065,Limonade Bio,,7.4
france,3289196200006,Ginger ale jardin bio etic,Jardin bio,8.7
france,3560071524487,Cola,Carrefour,9.1
france,0052548706555,7 select farmers grove lemonade,7 Select,11.176470588235
france,5449000296085,Coca-Cola,Coca-Cola,10.6
france,8801069413099,Chupa chups raspberry & cream flavour,Chupa Chups,11.0
france,4902102141536,Fanta premier orange,Fanta,12.0
france,8022966350106,Aranciata,,13.6
france,5449000092021,Fanta shokata,Fanta,6.8
france,5449000177551,Coca-Cola Zero azúcar Zero cafeína,Coca-Cola,0.0
france,5449000000774,Coca-Cola sans caféine,Coca-Cola,11.0
france,5949000012031,Pepsi,Pepsi,11.0
france,3278732202772,Soda coco,Schweppes,6.3000001907349
france,3274082002000,STEFF limonade,,0.3
france,3279060003505,Pepsi max 50,Pepsi,0.0
france,3256227760112,Cola transparent,U,6.4
france,3249760011148,Orangina et sa pulpe.,Orangina,9.6
france,6194007891083,Viva Pêche,VIVA,12.0
france,5449000094131,Fanta exotic,Fanta,0.5
france,87126068,Газирана напитка със сок от мандарина,Schweppes,10.7
france,3770016316231,Chibre Bleu,Chibre bleu,5.9
france,7629999042117,GoGinger,GoGinger,4.5
france,3760133823859,Soda aux agrumes,Drakkar,8.9
france,42282198,Thé Noir Maté Pétillant,Lemonaid beverages,4.0
france,3290352016157,COT American,COT American,7.5
france,3770021130150,,,4.8
france,4022652916412,Cerise-romarin,,7.9
france,3669196810175,POP Agrumes,Vitamont,7.9
france,3502110005717,Pepsi 33 cl,Pepsi,4.6
france,5000112548280,Coca Cola,Coca-Cola,10.6
france,3760363840176,Limonade artisanale corse,,8.0
france,06701244,Le Yuzu,Alain Milliat,4.6
france,90375323,Coca cola zero,Coca-Cola,0.0
france,8003170003675,Cola Premium,Conad,10.9
france,8032919465078,Il nostro chinotto,Lurisia,12.4
france,8712857008109,Aloe Lemon,Tropical,8.5
france,5449000265098,CocaCola Energy,Coca-Cola,10.4
france,8002270946561,Boisson aranciata amara,San Pellegrino,8.6
france,8017596007001,Aranciata (con arance siciliane),blues,12.0
france,5000112594201,Coca cola light taste,Coca-Cola,0.0
france,5000112600186,Coca cola Zero Zuccheri,Cocacola,0.0
france,8054377870027,Mole cola,Molecola,10.6
france,40608006,pepsi,Pepsi,7.0
france,8002270033902,Sanbitter,San Pellegrino,15.0
france,5449000000989,,Coca-Cola,11.1
france,8002270596575,l'Aranciata,San Pellegrino,25.3
france,8018005301291,Arancia rossa,Polara,9.0
france,8001620012444,Pompelmo zero,San Benedetto,1.0
france,8017596101532,aranciata zero,Blues,1.8
france,5000112528305,Coca-Cola original taste,Coca-Cola,10.6
france,3560070823673,Pulp'Orange* Soda,Produits blancs,1.4
france,8002270396588,SANPELLEGRINO Bois pétil au jus d'orange et de figue de Barbarie 33cl,San Pellegrino,8.3
france,9002490208592,Energy Drink,Red Bull,0.0
france,5449000169358,Coca Cola Zéro sans caféine,Coca-Cola,0.0
france,8057192000402,Oransoda pet,Terme di Crodo,9.5
france,0059600061768,Limonade,Minute Maid,8.8136
france,90433801,Simply Cola,Red Bull,8.8
france,6130093062792,Ifri Orange,Ifri,6.0
france,5000112632323,Vio,Apollinaris,4.3
france,5449000016584,Coca cola light,Coca-Cola,0.0
france,5000177492160,Ginger beer soda,Old Jamaica,15.2
france,1934385530021,Limonade bio,,8.4
france,50112159,Orange Icon,Coca Cola,4.6
france,8718612000760,Mucho Mango,Arizona,4.8
france,5000112615869,Coca-cola,Coca-Cola,10.6
france,3560071174866,Cola zero*,Carrefour,0.5
france,27079355,River - Premium Tonic Water,,9.0
france,04418634,Coca-Cola Zero Sucres République,Coca-Cola,0.0
france,8001620002483,Aranciata,Guizza,5.1
france,42369097,Cola zero,Freeway,0.0
france,3560071174859,Cola,Carrefour,8.4
france,9015160100294,Almdudler,Almdudler,7.9
france,3124480197344,CANADA DRY Ginger Ale,Orangina - Schweppes,5.7
france,5449000251244,Coca-Cola Sans sucre sans caféine,Coca-Cola,0.0
france,3257987122486,Cola,Cora,9.4
france,3222473937882,Limonade traditionnelle Délices Arôme naturel de citron citron vert,Casino Délices,8.0
france,3596710360697,Planet Cola,Auchan,10.7
france,3596710386437,Diabolo Pêche à l'eau de source,Auchan,9.0
france,3596710427628,Planet cola green,Auchan,6.7
france,3596710449613,Tonic Pamplemousse,Auchan,4.4
france,3596710458479,Planet Cola zéro*,Auchan,0.5
france,3560070254132,Cola Light,Carrefour,0.0
france,3560070692484,Soda cola sans caféine,Carrefour,0.01
france,3560070802456,BUL'Z Saveur citron,Carrefour,6.1
france,3250391887927,Tropical,Look,8.4
france,3410280022581,Soda Goût Citron,Top Budget,0.1
france,3410280058498,Grenadine Top Budget,Top budget,6.3
france,42315148,,Netto,6.7
france,3760084310064,MeccaCola,MeccaCola,10.9
france,3870183400167,Pipi,,11.0
france,8410470182113,Mecca Cola,,4.9
france,5449000096197,Zero zero,Coca-Cola,0.0
france,9421902090622,Orangeade Summer,,7.9
france,5449000308085,Fanta - Citron Frappé,Fanta,6.3
france,42345923,Ginger,Lemonaid,6.1
france,0090478000787,Jarritos mango,Jarritos,9.0
france,5449000318411,Poms,,6.3
france,8056471090288,Mandarinata,,13.0
france,00172899,Diet Cola,M&S,0.1
france,3502110006240,7UP Free 33 cl,7UP,0.0
france,5449000054531,Fanta,Fanta The Coca-Cola Company Coca-Cola,4.7
france,8718906693050,Raw lemonade,Albert Heijn,7.0
france,9421902090363,Drinks Fairtrade Organic Lemony Lemonade,Karma Drinks,7.9
france,0090478410043,Pineapple Natural Flavour Soda,Jarritos,9.46
france,76463556,Coca-Cola K-Wave,Coca-Cola,0.0
france,90495090,Fanta,Coca-Cola,7.6
france,8718906867512,Raw lemonade citroen limoen water agavesiroop,Albert Heijn,8.5
france,3290350000134,COT Citron,Cot,8.2
france,5449000307033,Fanta agrumes,Fanta,9.4
france,3450970004657,Limonade,Eco+,0.1
france,5060108450010,Premium Indian Tonic Water,Fever-tree,7.1
france,5060605060651,Italian blood soda,,4.9
france,5060108450843,Fever tree Elderflower Tonic,Fever-tree,7.8
france,3551720026353,Grenade Artisanale,Lorina,9.5
france,5449000308139,Fanta Orange Sans sucres,Fanta,0.5
france,14565639,orangina et sa pulpe,Orangina,19.2
france,7610235008004,Pomme,Granini,7.5
france,7610238272310,Schweppes Ginger Ale,SCHWEPPES,9.1
france,0638097311954,Watermelon kiwi,,0.0
france,3560071524562,Carrefour cola,Carrefour,9.1
france,26003245,Cola,River,9.4
france,3439497440063,Limonade,Rochambeau,7.0
france,8057192002901,,Terme di Crodo,2.0
france,3560071420840,Cola,Carrefour,8.4
france,8002270646799,Naturali Aranciata,San Pellegrino,8.1
france,5906874145128,Kabisa,,10.5
france,5032678006553,Franklon & sons grapfruit & bergamont Tonic Water,,0.0
france,6130743016502,Mirinda framboise,,12.0
france,96199824,Delicate london ginger ale,The London Essence Co.,4.2
france,2006050069316,Water tonic,RIVER,5.2
france,79891196,coca cola,Coca-Cola,10.6
france,3323565400045,Limonade d’antan,Angeline,8.6
france,3119079706083,Tonic water,Kaskad,6.6
france,3260045175157,Limonade artisanale,,6.2
france,0687385000025,Fanta orange,Fanta,0.0
france,3760255150437,Limonade mona,SAS cinq cidres,4.2
france,5000112614688,Coca-Cola Mamadou sakho,Coca-Cola,10.6
france,90377846,Cocacola Light,Coca Cola,0.0
france,3902076610299,Jaffa champion,Jaffa,8.5
france,8713500015925,The Original Cassis,Hero,11.0
france,3551720037113,Limonade bio,Lorina,8.4
france,6091034022742,Lipton peche ice tea,Lipton,4.5
france,0078000052169,Root beer,Dr Pepper,12.5
france,8480013232704,Gaseosa,Spar,0.0
france,4061458036566,Mehrfrucht Flipper,Rio d'oro,8.9
france,2010000340998,Limonade Saveur Barbe à Papa,,9.0
france,5449000053541,Fanta,fanta,6.5
france,5449000249982,Fanta Prodotta in Italia,Fanta,6.1
france,5606456017477,Ananas,Sprink's,2.9
france,5029396000529,Fentimans-lemonade-250ml-great Britain,Fentimans,7.5
france,41051887,Rothaus Radler Zäpfle ohne Zucker,Badische Staatsbrauerei Rothaus AG,0.5
france,0076183003299,Snapple pink lemonade,Snapple,49.0
france,5060484660089,Ginger lemonade,Gunna,4.9
france,4008287919981,Fassbrause,Krombacher,6.8
france,3560071225629,Cola zero*,Carrefour,0.5
france,7862113550147,Manzana,Baloru,7.9
france,3770013801037,Parismonade,,8.7
france,5900334006233,Tymbark Jabłko Wiśnia 2l,Tymbark,4.5
france,8002270976629,Italian sparkling drinks aranciata rossa,San Pellegrino,8.7
france,0648436301133,Aloë Vera Aloe Drink,Paldo,9.0
france,3256227742958,Soda saveur orange,U,6.2
france,5059316125803,Indian Tonic Water,Tesco,4.6999998092651
france,5029396000796,Premium Indian Tonic Water,Fentimans,4.9
france,0610764863775,"Black cherry vanilla protein brain and body fuel, black cherry vanilla",,0.0
france,0078000116465,Grape soda,Sunkist,12.676056338028
france,4056489237013,Freeway citron,Freeway,7.4
france,13298555,Bio limonade,Lidl,7.4
france,8018005370518,Inka Cola,,6.0
france,5902860413868,Schweppes The Original Russchian,Schweppes,9.0
france,4015533022814,Voelkel,Biozisch,7.2
france,3770010521570,Limonade,,9.0
france,3760229200946,Limonade,,9.0
france,3770013801181,Limonade,,7.5
france,3585260602012,Limonade,,8.0
france,3179750055367,Limonade,,0.0
france,8001160006682,Pepsi Lime,,0.0
france,8801069412979,Sparkling,Chupa Chups,11.9
france,8001620009918,Soleila,Guizza,1.1
france,5449000289469,Limonata senza zuccheri aggiunti,Fanta,0.0
france,8002270096778,Aranciata zero,San Pellegrino,1.9
france,5449000208743,Fanta Shokata,Fanta,6.8
france,3770006978203,Limonade au pif BIO,,8.0
france,0012000204968,Mtn dew - major melon,Mountain Dew,12.4
france,7613036285896,Perrier & Juice,Perrier,3.6
france,7613312133439,Limonade grenade,Migros Bio,7.0
france,7640115251237,Cola,Prix Garantie,10.0
france,7629999042247,Limonade artisanale Lausanne Citron,les pétillantes,5.9
france,7640115251176,Grapefruit,Coop Prix Garantie,7.3
france,8001620001035,Guizza Gassosa LT. 1.50,Guizza,0.0
france,8002270019487,San Pellegrino aranciata rossa,San Pellegrino,10.0
france,8002270072925,Sanpellegrino Limonata,San Pellegrino,7.8
france,8002270246500,,San Pellegrino,10.0
france,8002270276538,San Pellegrino pamplemousse,San Pellegrino,10.3
france,8002270326608,Limone + tea,San Pellegrino,4.6
france,8002270716560,Sanpellegrino aranciata,San Pellegrino,1.9
france,8002270056574,Lemon & Mint,San Pellegrino,4.9
france,8002270966538,Boisson Petillante Aromatisee Clementine,San Pellegrino,8.8
france,8002516939906,Limonata,Tomarchio,11.0
france,8004672001299,Limonata,Paoletti,12.7
france,8007885749255,Pamplemousse Bio Galvanina,Galvanina,10.5
france,8014396002816,Tonica,Schweppes,8.9
france,80037347,Conad Cola zero zuccheri,Conad,0.0
france,8018005301130,Partannina bibita analcolica,,4.0
france,8018005301253,Aranciata,Polara,11.3
france,8410408016022,Kas Limón,Kas,4.4000000953674
france,8410470181055,Super mojito,Geiser,10.0
france,8411800377056,Zero refresco de naranja sin burbujas sin azúcares añadidos,TriNa,0.9
france,8411800312743,Trina Zero,TriNa,0.0
france,84106070,Free,7 Up,0.0
france,8414100360742,Tonic zero,Schweppes,0.0
france,8435068852445,"Poms - Limonade 1,5L",poms,6.0
france,8435185953414,Original,Orangina,8.9
france,8436038098221,Limonada fresa,Fresquitos,12.0
france,8480017349910,Cola,Dia,6.0
france,8691058143614,Limonata,Sirma,6.9
france,8712100721892,Original Ice Tea,Lipton,4.5
france,8715600227758,Bitter lemon,Royal Club,11.0
france,8715600234800,Pepsi Next,Pepsi,7.4
france,8715600236163,Game Fuel Cherry,Moutain Dew,12.0
france,87139921,Smulll cola,,9.3
france,8718858610006,"Charlie's Lemon, Lime & Mint Natural Soda ",Charlie's,7.7
france,87170504,Pepsi max,Pepsi,0.0
france,87330908,Raak Kinder Cola,Raak,5.9
france,87170719,7 up per 0.5 l,Pepsico,7.3000001907349
france,8935001200130,Nuoc Dua Tuoi,Wonderfarm,7.0
france,9002490239336,Bitter Lemon,ORGANICS BY RED BULL,9.0
france,9009700303337,Balance Apfel-Cranberry,Vöslauer,3.8
france,9015160102144,Almdudler,Almdudler,7.9
france,90311215,Emotion Birne Melisse,,4.1
france,90424588,Redbull Cola,RedBull,8.8
france,9120008992181,Bio Sprizz organic orange,Hollinger,6.5999999046326
france,90357626,Coca Cola Zero Vip,Coca cola collector 2012,0.0
france,90377884,,Fanta,43.1
france,90418402,Citron & Fleur De Sureau,Finley,4.6
france,5449000227959,Coca-cola-cola Caffeine Free (diet)-250ml-benelux,Coca Cola,0.0
france,0088009901139,Fetia Blue,Brasserie de Tahiti,12.3
france,03477786,Limonade Bio,Lorina,8.4
france,3770009345095,Ginger Beer,La French,6.4
france,4001513001573,Gerolsteiner Apfel-Zitrone,Gerolsteiner,4.2
france,7310070151209,Apotekarnes Julmust,Apotekarnes,8.6
france,3348630009411,Coca cola light,Coca-Cola,0.0
france,5060499150131,Green cola,,0.0
france,8437017084037,Green Cola,Green Cola,0.0
france,4060800150677,Pepsi,Pepsi,10.7
france,7610029155570,Limonade au jus d'orange,Denner,10.0
france,3585263101055,La Gosse,La Gosse,8.0
france,5400141101850,cola light,Everyday,0.5
france,6132002600033,L'exquise goût Ananas,,11.6
france,4056489011750,Pulp'orange,Freeway,8.3999996185303
france,0088009900996,Coca Cola sans sucre,Coca cola,0.0
france,0611269174526,"Energy drink, cranberry",Red Bull,10.7
france,2000000082083,elixir citron Archibald Fernand,big fernand,8.2
france,5449000239846,Mini coca cola zéro sans cafeine,Coca-Cola,0.0
france,8711900013275,Cola light,,0.0
france,5449000257284,Coca-Cola ginger lime light taste,Coca-Cola,0.0
france,5000112593020,Coca Cola 25cl edition euro,Coca-Cola,10.6
france,14837562,Coca cola light,Coca-Cola,0.0
france,3348630001347,Coca cola sans sucres,Coca-Cola,0.0
france,4102380027113,Johannisbeere,Hella,3.2
france,8018005101044,Frizzer,,1.02
france,5449000250940,Coca-Cola zéro Ginger,Coca-Cola,0.0
france,0747565375746,100% freshly squeezed lemonade,Del Monte,2.02
france,5449000241405,Sprite,Sprite,1.9
france,6130093062860,Ifri,ifri,6.6
france,0049000075144,Fanta Green Apple,Fanta,38.0
france,04412861,coca zero,coca,0.0
france,0008274000139,All natural caribbean style ginger beer,,3.94
france,4005906275466,Apfelschorle bio,Adelholzener,5.3
france,9315596006338,Diet indian tonic water,Schweppes,0.0
france,0016571951580,Cherry Limeade Sparkling Ice,Sparkling Ice,0.0
france,00133678,Sparkling raspberry & elderflower pink lemonade,Marks & Spencer,1.0
france,0025000058073,Minute Maid Lemonade,Minute Maid,11.267605633803
france,00393072,Diet Sparkling Florida Orange,Marks & Spencer,0.8
france,0041415365636,Deli raspberry lemonade,Publix Super Markets  Inc.,10.833333333333
france,0041508800648,Italian Sparkling Lemon Beverage From Concentrate,sanpellegrino,7.8787878787879
france,0048500021323,Limonade,Tropicana,10.4
france,0049000019162,Fanta 20 Oz,Fanta,12.0
france,0049000033939,Fanta Peach,Fanta,11.549295774648
france,0049000045840,Coca-Cola Zero Sugar,Coca-Cola,0.0
france,0049000014273,Fanta Pineapple,Fanta,13.5
france,0049000024685,Coca-Cola - 6 PK,Coca-Cola,11.0
france,0049000050141,Zero calorie,Coca-Cola,0.0
france,0049000050998,Aluminum bottles,Coca-Cola,0.0
france,0054308184412,Kola Champion Original,Solo,14.4
france,00557092,Lemonade,Marks & Spencer,7.8
france,0069000020111,Mtn Dew,Pepsico,13.0
france,0070847020530,"Energy drink, ultra black",Monster,0.0
france,0072979000206,Seagram's Tonic Water,Seagram’s,32.0
france,0078000052404,Rootbeer,A&W,12.6
france,00797399,Diet tonic,M&S,0.1
france,0088009770643,Coca cola zero,Coca-Cola,0.0
france,00812344,Sparkling Elderflower Soda,Marks & Spencer,8.1
france,01208500,Mountain Dew,Mountain Dew,13.0
france,01293508,Root Beer,,11.944444444444
france,05654451,Vitamin lemonade,Hema,5.0
france,0620221200203,Cane sugar soda,Jones,10.7
france,0627696000017,Bec Cola,Becel,9.0
france,0647613000395,"Lorina, sparkling soda, pink lemonade",Lorina,12.92
france,06731906,Coca-Cola Zero,Coca-Cola,0.0
france,0762571500012,Freez Fraise,Free7 Mix,6.0
france,0762571500036,Freez mix  Mures Fruit des bois,Freez,7.0
france,0799439187689,Aloe lychee,green globe,4.0
france,0818094000017,Energy drink,Rockstar,12.92
france,0819538000051,"Efferve, sparkling lemonade, lemon - citron",Eurobubblies Inc.,8.75
france,0851246000008,Energy Beverage,Baba Roots,12.413793103448
france,1903855690008,Vintersaga - Boisson gazeuse à l'arôme de houblon et de malt,Ikea,9.3
france,2000000000255,Coca Cola,Coca-Cola,10.6
france,2000000003785,Sprite,Sprite,7.0
france,20023102,L'aperitivo biondo,Italiamo,13.0
france,20042233,Freeway Gaseosa,Freeway,0.0
